,customerID,proba
1777,5928-QLDHB,0.6623959
1778,9840-EFJQB,0.67167616
1779,6135-OZQVA,0.3458003
1780,8062-YBDOE,0.89838123
1781,7105-BENQF,0.115659475
1782,3566-VVORZ,0.2052608
1783,2480-SQIOB,0.43887258
1784,9048-JVYVF,0.379674
1785,6907-FLBER,0.5217544
1786,0734-OXWBT,0.27254266
1787,6502-KUGLL,0.17383352
1788,2983-ZANRP,0.5932587
1789,6854-EXGSF,0.21192478
1790,3589-PPVKW,0.22688602
1791,8485-GJCDN,0.51818484
1792,5424-RLQLC,0.18208283
1793,6507-DTJZV,0.1769535
1794,9530-EHPOH,0.28948
1795,0997-YTLNY,0.11377921
1796,3317-HRTNN,0.5950733
1797,3235-ETOOB,0.45731378
1798,9700-ISPUP,0.17344612
1799,6078-VESFR,0.3882106
1800,9564-KCLHR,0.48382086
1801,2082-CEFLT,0.6803003
1802,1213-NGCUN,0.38227376
1803,6705-LNMDD,0.06928563
1804,2982-IHMFT,0.8563719
1805,8992-OBVDG,0.16025123
1806,6168-WFVVF,0.578237
1807,8065-YKXKD,0.6589171
1808,9637-EIHEQ,0.6525823
1809,8313-KTIHG,0.2825315
1810,3137-LUPIX,0.3820924
1811,6143-JQKEA,0.25162333
1812,8124-NZVGJ,0.36646703
1813,5376-DEQCP,0.83301973
1814,1310-QRITU,0.37604657
1815,9715-SBVSU,0.0136009455
1816,6331-LWDTQ,0.33154005
1817,1597-FZREH,0.569241
1818,7246-ZGQDF,0.43272528
1819,7000-WCEVQ,0.45330223
1820,4456-RHSNB,0.18452711
1821,8660-BUETV,0.37020442
1822,2506-TNFCO,0.9034353
1823,9496-IVVRP,0.19188733
1824,2207-OBZNX,0.22596326
1825,6142-VSJQO,0.5578119
1826,1208-NBVFH,0.31871915
1827,8990-ZXLSU,0.33424518
1828,2275-RBYQS,0.58933574
1829,8473-VUVJN,0.8682895
1830,7794-JASDG,0.40198922
1831,2676-OXPPQ,0.22378807
1832,3703-TTEPD,0.17950843
1833,2696-NARTR,0.45251542
1834,1976-CFOCS,0.6432099
1835,3755-JBMNH,0.5547615
1836,1809-DMJHQ,0.3685649
1837,3173-NVMPX,0.19315515
1838,0623-GDISB,0.42981383
1839,6923-EFPNL,0.4872676
1840,2043-WVTQJ,0.35256854
1841,2619-WFQWU,0.75776726
1842,5044-LRQAQ,0.45117587
1843,6629-CZTTH,0.58079374
1844,5550-VFRLC,0.9034353
1845,4929-BSTRX,0.6036894
1846,1660-HSOOQ,0.59091115
1847,3799-ISUZQ,0.38119015
1848,1794-HBQTJ,0.4104079
1849,9432-VOFYX,0.44508907
1850,8049-WJCLQ,0.16816151
1851,6586-PSJOX,0.06607171
1852,9705-ZJBCG,0.059422374
1853,1320-HTRDR,0.729892
1854,6424-ELEYH,0.7082436
1855,2458-EOMRE,0.17982368
1856,9334-GWGOW,0.6850751
1857,0601-WZHJF,0.46461156
1858,0231-LXVAP,0.6172808
1859,9444-JTXHZ,0.8499177
1860,9752-ZNQUT,0.5646167
1861,7312-XSBAT,0.3009488
1862,3244-DCJWY,0.811354
1863,4983-CCWMC,0.38653746
1864,4797-AXPXK,0.445719
1865,5399-ZIMKF,0.5209956
1866,3948-FVVRP,0.13399938
1867,6476-YHMGA,0.19033755
1868,5196-SGOAK,0.86526924
1869,4537-DKTAL,0.47699785
1870,8903-XEBGX,0.5279177
1871,8042-JVNFH,0.7730765
1872,2398-YPMUR,0.47681955
1873,9985-MWVIX,0.75776726
1874,9633-XQABV,0.44097224
1875,9761-XUJWD,0.26191425
1876,4871-JTKJF,0.9034353
1877,7401-RUBNK,0.36978987
1878,3873-NFTGI,0.21638916
1879,1697-NVVGY,0.16867171
1880,3422-LYEPQ,0.8290632
1881,0374-IOEGQ,0.40005046
1882,4361-JEIVL,0.6007562
1883,1363-TXLSL,0.83132344
1884,6017-PPLPX,0.484257
1885,2969-QWUBZ,0.37061498
1886,2077-MPJQO,0.671397
1887,2905-KFQUV,0.5095554
1888,4581-SSPWD,0.7804071
1889,3370-HXOPH,0.702828
1890,6927-WTFIV,0.31922525
1891,3398-ZOUAA,0.47481737
1892,7876-BEUTG,0.24280442
1893,9873-MNDKV,0.2183157
1894,4512-ZUIYL,0.5109172
1895,9584-EXCDZ,0.24722946
1896,9214-EKVXR,0.5158855
1897,4550-EVXNY,0.90160424
1898,2122-YWVYA,0.3668997
1899,4316-XCSLJ,0.17979369
1900,2709-UQGNP,0.21670072
1901,7054-ENNGU,0.13041632
1902,0082-LDZUE,0.54004127
1903,0856-NAOES,0.19760124
1904,1840-BIUOG,0.14265737
1905,2931-FSOHN,0.2549372
1906,7240-ETPTR,0.5733691
1907,5995-OIGLP,0.19315825
1908,6888-SBYAI,0.40198922
1909,7395-XWZOY,0.12438819
1910,6859-RKMZJ,0.24022181
1911,9033-EOXWV,0.23006031
1912,1324-NLTJE,0.35329443
1913,2080-GKCWQ,0.46005476
1914,2325-NBPZG,0.4101432
1915,4482-FTFFX,0.30759612
1916,0519-XUZJU,0.7421548
1917,1689-YQBYY,0.6148849
1918,0708-LGSMF,0.3216907
1919,6599-SFQVE,0.36243376
1920,4003-FUSHP,0.11608193
1921,0356-ERHVT,0.23696965
1922,7568-PODML,0.7573936
1923,3945-GFWQL,0.302592
1924,5081-NWSUP,0.12730594
1925,8757-TFHHJ,0.35989532
1926,8364-TRMMK,0.56599426
1927,3063-QFSZL,0.70295393
1928,9605-WGJVW,0.8184265
1929,4700-UBQMV,0.16015556
1930,5493-SDRDQ,0.38746145
1931,8654-DHAOW,0.38587025
1932,5438-QMDDL,0.16803966
1933,1228-ZLNBX,0.27427742
1934,4226-KKDON,0.14146914
1935,0080-EMYVY,0.07507921
1936,6218-KNUBD,0.13580997
1937,3258-SANFR,0.26328534
1938,0870-VEMYL,0.33244008
1939,3627-FCRDW,0.43047562
1940,4343-EJVQB,0.37995043
1941,0644-OQMDK,0.53017634
1942,4847-QNOKA,0.55856484
1943,6379-RXJRQ,0.50167197
1944,1260-TTRXI,0.5223932
1945,0439-IFYUN,0.41920245
1946,8111-RKSPX,0.65635127
1947,1585-MQSSU,0.15644225
1948,8559-CIZFV,0.05361902
1949,6537-OTKMY,0.22980326
1950,6434-TTGJP,0.013155139
1951,2575-GFSOE,0.41537347
1952,2842-JTCCU,0.5504961
1953,3296-SILRA,0.82986754
1954,7153-OANIO,0.79605937
1955,8878-HMWBV,0.6220143
1956,7823-JSOAG,0.62945944
1957,1977-STDKI,0.8064858
1958,3278-FSIXX,0.5607264
1959,0328-GRPMV,0.811354
1960,4342-HENTK,0.5818522
1961,4012-ZTHBR,0.25978222
1962,9250-WYPLL,0.62786824
1963,2754-XBHTB,0.54494184
1964,5442-BHQNG,0.51542807
1965,8873-GLDMH,0.61693513
1966,5022-JNQEQ,0.4933231
1967,7798-JVXYM,0.26914296
1968,7623-TRNQN,0.4948031
1969,6048-QBXKL,0.5429823
1970,9661-MHUMO,0.6071113
1971,7718-RXDGG,0.28964195
1972,8735-DCXNF,0.18474999
1973,5309-TAIKL,0.2792082
1974,6856-RAURS,0.69360864
1975,8778-LMWTJ,0.45346543
1976,9894-EZEWG,0.7439641
1977,7851-FLGGQ,0.5483194
1978,2680-XKKNJ,0.07120042
1979,0807-ZABDG,0.34392625
1980,6728-CZFEI,0.07349529
1981,5119-NZPTV,0.5159912
1982,2999-AANRQ,0.01096874
1983,2079-FBMZK,0.3890788
1984,6608-QQLVK,0.7380903
1985,3551-HUAZH,0.8682895
1986,5084-OOVCJ,0.21722855
1987,2233-TXSIU,0.05637834
1988,9644-UMGQA,0.3315945
1989,3094-JOJAI,0.26590645
1990,9494-MRNYX,0.5478077
1991,2599-CZABP,0.10423781
1992,4544-RXFMG,0.11310189
1993,5448-VWNAM,0.091167204
1994,4351-QLCSU,0.6014103
1995,0939-EREMR,0.21287563
1996,9389-ACWBI,0.3918815
1997,2100-BDNSN,0.38728455
1998,0488-GSLFR,0.8992663
1999,9728-FTTVZ,0.8992663
2000,6576-FBXOJ,0.23969407
2001,7254-IQWOZ,0.89401984
2002,1353-LJWEM,0.1599415
2003,1794-SWWKL,0.20560238
2004,6876-ADESB,0.5558066
2005,9332-GYWLO,0.263055
2006,1963-SVUCV,0.5911938
2007,2834-JKOOW,0.06057763
2008,7551-DACSP,0.2477818
2009,7235-NXZCP,0.7273106
2010,3315-TOTBP,0.48870695
2011,1518-VOWAV,0.22824878
2012,5909-ECHUI,0.719986
2013,2856-HYAPG,0.87689537
2014,6339-YPSAH,0.53547144
2015,6906-ANDWJ,0.44843155
2016,3898-BSJYF,0.12791783
2017,1031-IIDEO,0.8336834
2018,5832-XKAES,0.5077262
2019,9210-IAHGH,0.3355764
2020,2257-BOVXD,0.20882212
2021,7729-JTEEC,0.5069735
2022,1062-LHZOD,0.7671043
2023,8344-WFMFH,0.23374024
2024,4662-EKDPQ,0.5145315
2025,9248-OJYKK,0.90073806
2026,4415-IJZTP,0.86242557
2027,3468-DRVQJ,0.09517698
2028,2810-FTLEM,0.28401336
2029,3411-WLRSQ,0.6285648
2030,1447-GIQMR,0.89401984
2031,0674-EYYZV,0.7195564
2032,4075-WKNIU,0.02134077
2033,3798-EPWRR,0.43976688
2034,4526-RMTLL,0.020247396
2035,2737-WFVYW,0.7497633
2036,2272-QAGFO,0.74725497
2037,9850-OWRHQ,0.7082436
2038,8676-TRMJS,0.6146167
2039,0685-MLYYM,0.54194933
2040,0749-IRGQE,0.391288
2041,8182-PNAGI,0.21047395
2042,6994-KERXL,0.42913267
2043,8976-OQHGT,0.3133542
2044,9928-BZVLZ,0.02009203
2045,2775-SEFEE,0.03201239
2046,5295-PCJOO,0.49926543
2047,7660-HDPJV,0.8992663
2048,3640-JQGJG,0.1386529
2049,4919-MOAVT,0.43545932
2050,1596-OQSPS,0.12668769
2051,9867-XOBQA,0.014669602
2052,9820-RMCQV,0.20259492
2053,8450-JOVAH,0.33022675
2054,7562-UXTPG,0.3540697
2055,9274-CNFMO,0.6396471
2056,8992-JQYUN,0.81977487
2057,2446-PLQVO,0.82464564
2058,2710-WYVXG,0.010102983
2059,7009-LGECI,0.3078928
2060,8217-QYOHV,0.23506494
2061,6127-IYJOZ,0.70484143
2062,8930-XOTDP,0.15280041
2063,5916-QEWPT,0.39839354
2064,8792-AOROI,0.0140279755
2065,4501-EQDRN,0.8174288
2066,7603-USHJS,0.5199151
2067,5876-HZVZM,0.14662583
2068,3085-QUOZK,0.4190597
2069,3926-CUQZX,0.6543731
2070,1750-CSKKM,0.28485084
2071,9108-EJFJP,0.39192078
2072,9398-MMQTO,0.38613558
2073,6457-GIRWB,0.89401984
2074,4710-NKCAW,0.15589488
2075,5570-PTWEH,0.7229862
2076,0463-ZSDNT,0.22522868
2077,6502-MJQAE,0.89401984
2078,2075-RMJIK,0.25909007
2079,5392-AKEMH,0.3288525
2080,8083-YTZES,0.7076289
2081,5568-DMXZS,0.18428148
2082,1389-WNUIB,0.12299919
2083,6304-IJFSQ,0.46892434
2084,1980-KXVPM,0.74668044
2085,0723-DRCLG,0.8665047
2086,5482-NUPNA,0.29461664
2087,1471-GIQKQ,0.41601953
2088,1122-JWTJW,0.75998294
2089,1699-HPSBG,0.15100169
2090,8775-CEBBJ,0.24490634
2091,0550-DCXLH,0.15037638
2092,2235-DWLJU,0.5831938
2093,6894-LFHLY,0.90073806
2094,7750-EYXWZ,0.19490042
2095,8361-LTMKD,0.7298077
2096,9305-CDSKC,0.8322369
2097,4183-MYFRB,0.49011853
2098,4929-XIHVW,0.75589156
2099,8168-UQWWF,0.88002217
2100,7760-OYPDY,0.77141356
2101,9420-LOJKX,0.71310306
2102,7495-OOKFY,0.681936
2103,1658-BYGOY,0.6468919
2104,5698-BQJOH,0.65023863
2105,7410-OIEDU,0.43326318
2106,5919-TMRGD,0.9021941
2107,4445-ZJNMU,0.79021037
2108,8637-XJIVR,0.5713366
2109,3071-VBYPO,0.31925067
2110,5299-RULOA,0.87619615
2111,2876-GZYZC,0.7000217
2112,3874-EQOEP,0.68861264
2113,6551-GNYDG,0.46237093
2114,0867-MKZVY,0.3977451
2115,1875-QIVME,0.85424525
2116,6727-IOTLZ,0.014531666
2117,5947-SGKCL,0.5519552
2118,9367-WXLCH,0.64843976
2119,1918-ZBFQJ,0.5564867
2120,2472-OVKUP,0.6613217
2121,2604-IJPDU,0.36920172
2122,8544-GOQSH,0.36058763
2123,7018-WBJNK,0.41608098
2124,1285-OKIPP,0.85875064
2125,7825-ECJRF,0.5579367
2126,6496-JDSSB,0.56183285
2127,8937-RDTHP,0.7021825
2128,0094-OIFMO,0.7320921
2129,3606-TWKGI,0.7721124
2130,4385-GZQXV,0.62453634
2131,6432-TWQLB,0.71405786
2132,9512-UIBFX,0.27886432
2133,4847-TAJYI,0.67534024
2134,8098-LLAZX,0.8352502
2135,8266-VBFQL,0.5905499
2136,7563-BIUPC,0.71934026
2137,5701-YVSVF,0.62862235
2138,2739-CACDQ,0.51902956
2139,2868-SNELZ,0.7348674
2140,2034-GDRCN,0.7945829
2141,4115-NZRKS,0.6853285
2142,0219-YTZUE,0.78270483
2143,4572-DVCGN,0.5641355
2144,1010-DIAUQ,0.6616164
2145,0259-GBZSH,0.83617234
2146,5686-CMAWK,0.12479081
2147,5167-ZFFMM,0.8607616
2148,0334-GDDSO,0.80288064
2149,8734-DKSTZ,0.57677907
2150,0771-WLCLA,0.5252825
2151,5168-MSWXT,0.6317949
2152,0880-TKATG,0.75032026
2153,3811-VBYBZ,0.8539812
2154,0306-JAELE,0.7763324
2155,4612-SSVHJ,0.5070211
2156,5949-XIKAE,0.6039758
2157,9094-AZPHK,0.6936122
2158,7783-YKGDV,0.85117865
2159,5609-CEBID,0.61987513
2160,8981-FJGLA,0.5256283
2161,7218-HKQFK,0.7125725
2162,4636-QRJKY,0.7220365
2163,4332-MUOEZ,0.096400246
2164,4234-XTNEA,0.76502556
2165,9282-IZGQK,0.89843285
2166,5348-CAGXB,0.64292747
2167,1342-JPNKI,0.72274643
2168,6967-QIQRV,0.17331353
2169,2865-TCHJW,0.8359058
2170,5192-EBGOV,0.89935124
2171,4059-IIEBK,0.70677394
2172,0195-IESCP,0.75727654
2173,0970-ETWGE,0.870304
2174,1626-ERCMM,0.65186226
2175,5644-PDMZC,0.6915782
2176,5183-SNMJQ,0.49768418
2177,5760-IFJOZ,0.5187389
2178,1448-PWKYE,0.85875064
2179,7929-DMBCV,0.15974155
2180,5433-KYGHE,0.44807857
2181,4952-YSOGZ,0.8017931
2182,6786-OBWQR,0.6947046
2183,6923-JHPMP,0.5616248
2184,5138-WVKYJ,0.6784841
2185,0139-IVFJG,0.3411745
2186,6683-VLCTZ,0.7125866
2187,2189-WWOEW,0.5088242
2188,0236-HFWSV,0.718729
2189,5842-POCOP,0.54244435
2190,7314-OXENN,0.81692004
2191,1450-GALXR,0.8544931
2192,3138-BKYAV,0.7071592
2193,6275-YDUVO,0.75413704
2194,2311-QYMUQ,0.43155777
2195,3643-AHCFP,0.81864053
2196,9231-ZJYAM,0.7072354
2197,3027-ZTDHO,0.870304
2198,9944-HKVVB,0.7372231
2199,3671-SHRSP,0.56046087
2200,0207-MDKNV,0.61505955
2201,9851-KIELU,0.6202275
2202,3908-BLSYF,0.6615064
2203,2123-AGEEN,0.684278
2204,4315-MURBD,0.88356847
2205,9734-YWGEX,0.699739
2206,2719-BDAQO,0.47880265
2207,0781-LKXBR,0.823541
2208,7508-SMHXL,0.51196
2209,7074-IEVOJ,0.8034588
2210,9625-QSTYE,0.60861504
2211,4750-ZRXIU,0.82706
2212,6630-UJZMY,0.816081
2213,5709-LVOEQ,0.0130316345
2214,6400-BWQKW,0.5804247
2215,9889-TMAHG,0.58139414
2216,3158-MOERK,0.9084302
2217,7294-TMAOP,0.85537076
2218,8603-IJWDN,0.8963067
2219,1374-DMZUI,0.84367996
2220,8357-EQXFO,0.7093115
2221,9524-EGPJC,0.47509393
2222,7426-RHZGU,0.5133094
2223,8242-SOQUO,0.7243554
2224,4822-RVYBB,0.821034
2225,4184-TJFAN,0.59142596
2226,4145-UQXUQ,0.64016277
2227,1236-WFCDV,0.5367956
2228,6941-PMGEP,0.6990754
2229,1624-WOIWJ,0.51040983
2230,2074-GKOWZ,0.7852728
2231,0655-RBDUG,0.85991234
2232,9878-TNQGW,0.7739969
2233,8999-BOHSE,0.64616436
2234,7029-RPUAV,0.5989506
2235,7439-DKZTW,0.8559972
2236,4646-QZXTF,0.27128404
2237,7363-QTBIW,0.5854606
2238,9763-PDTKK,0.71732944
2239,5293-WXJAK,0.8318069
2240,9553-DLCLU,0.016956735
2241,7851-WZEKY,0.8569689
2242,8844-TONUD,0.69851685
2243,4086-YQSNZ,0.76922345
2244,0135-NMXAP,0.78359574
2245,1346-UFHAX,0.42549747
2246,3992-YWPKO,0.77496046
2247,0125-LZQXK,0.48162034
2248,4660-IRIBM,0.30344743
2249,3916-NRPAP,0.58394086
2250,1579-KLYDT,0.7923787
2251,7126-RBHSD,0.4184227
2252,5494-HECPR,0.88909495
2253,9866-QEVEE,0.4794533
2254,9897-KXHCM,0.6423818
2255,5565-FILXA,0.80347127
2256,7321-PKUYW,0.6803938
2257,2026-TGDHM,0.6494494
2258,4741-WWJQZ,0.48980877
2259,1251-STYSZ,0.61296993
2260,9134-CEQMF,0.69393694
2261,6729-GDNGC,0.35552883
2262,8519-IMDHU,0.6805202
2263,3372-KWFBM,0.70665425
2264,7831-QGOXH,0.6533758
2265,2845-HSJCY,0.64072394
2266,1184-PJVDB,0.6067321
2267,9415-DPEWS,0.47978878
2268,7943-RQCHR,0.760049
2269,3793-MMFUH,0.72356695
2270,3249-ZPQRG,0.604476
2271,7249-WBIYX,0.73965913
2272,6567-HOOPW,0.9035537
2273,8714-CTZJW,0.68498343
2274,5419-CONWX,0.82370216
2275,7024-OHCCK,0.85432494
2276,7861-UVUFT,0.60971177
2277,5357-TZHPP,0.73475075
2278,0680-DFNNY,0.75686175
2279,1571-SAVHK,0.8125267
2280,9546-CQJSU,0.8377467
2281,2951-QOQTK,0.6804461
2282,3473-XIIIT,0.75187767
2283,2952-QAYZF,0.80874836
2284,9290-SHCMB,0.69872224
2285,3254-YRILK,0.61404645
2286,6416-YJTTB,0.4388706
2287,9314-IJWSQ,0.62880254
2288,6198-RTPMF,0.49994147
2289,2984-AFWNC,0.5346699
2290,3703-VAVCL,0.6844051
2291,6326-MTTXK,0.5579389
2292,9957-YODKZ,0.80585515
2293,3186-BAXNB,0.62625575
2294,0637-YLETY,0.61580354
2295,2660-EMUBI,0.765796
2296,3292-PBZEJ,0.5572643
2297,9254-RBFON,0.27595308
2298,9391-EOYLI,0.59667385
2299,3068-OMWZA,0.8983021
2300,4154-AQUGT,0.62009126
2301,4248-QPAVC,0.5073058
2302,5442-XSDCW,0.5288951
2303,3049-NDXFL,0.8346368
2304,8580-AECUZ,0.90254354
2305,0793-TWELN,0.5992074
2306,8593-WHYHV,0.8425011
2307,0107-YHINA,0.9264174
2308,6435-SRWBJ,0.7679037
2309,2081-VEYEH,0.5945401
2310,6407-UTSLV,0.6763881
2311,7398-SKNQZ,0.7395607
2312,5935-FCCNB,0.66588694
2313,5318-IXUZF,0.78046316
2314,3198-VELRD,0.8266686
2315,9436-ZBZCT,0.6329201
2316,7156-MHUGY,0.6533186
2317,7198-GLXTC,0.73351026
2318,5091-HFAZW,0.5066624
2319,3096-IZETN,0.4500879
2320,5922-ABDVO,0.34819233
2321,9172-ANCRX,0.8568071
2322,2085-BOJKI,0.27991986
2323,0923-PNFUB,0.48930404
2324,6474-FVJLC,0.8372456
2325,6689-TCZHQ,0.61789507
2326,8563-OYMQY,0.34619665
2327,3318-NMQXL,0.73422986
2328,2272-UOINI,0.18884462
2329,2018-QKYGT,0.8534228
2330,4587-NUKOX,0.4279778
2331,8183-ONMXC,0.74547625
2332,0564-MUUQK,0.25984776
2333,5445-UTODQ,0.66903573
2334,9497-QCMMS,0.9123217
2335,1960-UYCNN,0.6190098
2336,4373-MAVJG,0.61636364
2337,4514-GFCFI,0.68907505
2338,3365-SAIGS,0.5170457
2339,8086-OVPWV,0.7770548
2340,9430-FRQOC,0.742275
2341,8861-HGGKB,0.6092774
2342,5989-PGKJB,0.5438967
2343,4795-KTRTH,0.7817684
2344,8272-ONJLV,0.23393409
2345,3753-TSEMP,0.5289806
2346,6356-ELRKD,0.8555652
2347,2955-BJZHG,0.44670057
2348,9300-RENDD,0.88795215
2349,8087-LGYHQ,0.6316899
2350,4137-BTIKL,0.47527993
2351,2911-WDXMV,0.307273
2352,3106-ULWFW,0.73023033
2353,1379-FRVEB,0.6558536
2354,5628-FCGYG,0.60287035
2355,2737-YNGYW,0.7321569
2356,9061-TIHDA,0.7819969
2357,2038-OEQZH,0.65141433
2358,4695-WJZUE,0.86260945
2359,3988-RQIXO,0.8831621
2360,2514-GINMM,0.8988242
2361,4285-GYRQC,0.69870245
2362,7216-EWTRS,0.9365024
2363,8337-MSSXB,0.5721097
2364,1302-UHBDD,0.42340901
2365,1393-IMKZG,0.69691
2366,7181-BQYBV,0.91434443
2367,6204-IEUXJ,0.62025136
2368,4529-CKBCL,0.76473546
2369,2506-CLAKW,0.77110624
2370,1583-IHQZE,0.64332086
2371,4140-MUHUG,0.78550625
2372,2754-SDJRD,0.7337819
2373,2135-DQWAQ,0.66165537
2374,7488-MXJIV,0.823376
2375,2027-FECZV,0.8179663
2376,4813-HQMGZ,0.67801875
2377,7928-VJYAB,0.43018448
2378,2774-LVQUS,0.7228747
2379,9121-PHQSR,0.5980379
2380,4094-NSEDU,0.6544759
2381,8739-XNIKG,0.81447697
2382,2789-HQBOU,0.6468041
2383,4559-UWIHT,0.61854345
2384,7268-IGMFD,0.27913737
2385,0235-KGSLC,0.8360266
2386,6734-GMPVK,0.64484537
2387,3771-PZOBW,0.4032247
2388,3722-WPXTK,0.870304
2389,5141-ZUVBH,0.6118554
2390,2929-ERCFZ,0.64885896
2391,7548-SEPYI,0.7836433
2392,7089-IVVAZ,0.81235015
2393,9050-IKDZA,0.604799
2394,2205-YMZZJ,0.78697264
2395,9492-TOKRI,0.4499686
2396,9221-OTIVJ,0.7687371
2397,8481-YYXWG,0.73702174
2398,7994-UYIVZ,0.69992465
2399,1212-GLHMD,0.41312146
2400,9921-ZVRHG,0.6557685
2401,8622-ZLFKO,0.75001454
2402,8245-UMPYT,0.6944917
2403,4927-WWOOZ,0.83617234
2404,8931-GJJIQ,0.7361705
2405,4277-PVRAN,0.58019054
2406,0722-SVSFK,0.6754705
2407,0952-KMEEH,0.68743426
2408,7285-KLOTR,0.19069402
2409,3230-WYKIR,0.2605903
2410,4910-GMJOT,0.91966677
2411,7145-FEJWU,0.72066444
2412,8198-RKSZG,0.2020944
2413,0137-OCGAB,0.8460207
2414,3130-ICDUP,0.4860721
2415,2792-LSHWX,0.47476512
2416,6861-XWTWQ,0.8614826
2417,6877-TJMBR,0.6247947
2418,5609-IMCGG,0.47282848
2419,2725-KXXWT,0.87756824
2420,9565-DJPIB,0.6051532
2421,4659-NZRUF,0.6528803
2422,8128-YVJRG,0.530203
2423,4283-FUTGF,0.63214546
2424,1569-TTNYJ,0.7636241
2425,2397-BRLOM,0.5828456
2426,7938-OUHIO,0.72458607
2427,8510-AWCXC,0.81074166
2428,8225-BTJAU,0.5925386
2429,3387-VATUS,0.84487957
2430,1143-NMNQJ,0.8584308
2431,1724-BQUHA,0.75961846
2432,4826-XTSOH,0.8983021
2433,6857-VWJDT,0.81658715
2434,6100-QQHEB,0.6332754
2435,2691-NZETQ,0.73965913
2436,7295-JOMMD,0.8075394
2437,3904-UKFRE,0.59395367
2438,6023-YEBUP,0.88966936
2439,7209-JCUDS,0.7231255
2440,6645-MXQJT,0.5825001
2441,0772-GYEQQ,0.5677296
2442,2454-RPBRZ,0.8674938
2443,2265-CYWIV,0.86409134
2444,9093-FPDLG,0.50617975
2445,2004-OCQXK,0.872463
2446,7517-LDMPS,0.5152363
2447,2672-HUYVI,0.74560475
2448,7508-MYBOG,0.677948
2449,2187-PKZAY,0.5032787
2450,0495-RVCBF,0.8962721
2451,4692-NNQRU,0.101409
2452,0611-DFXKO,0.35722032
2453,7780-OTDSO,0.6730995
2454,0564-JJHGS,0.76223826
2455,8802-UNOJF,0.555867
2456,4626-GYCZP,0.7971322
2457,2674-MIAHT,0.7269855
2458,0258-NOKBL,0.5162484
2459,7613-LLQFO,0.7233931
2460,3801-HMYNL,0.781245
2461,6127-ISGTU,0.69085747
2462,1761-AEZZR,0.8988242
2463,7120-RFMVS,0.8653855
2464,0876-WDUUZ,0.72721344
2465,7005-CCBKV,0.69144064
2466,5277-ZLOOR,0.8417179
2467,6376-GAHQE,0.6467834
2468,5052-PNLOS,0.8710823
2469,3853-LYGAM,0.35639575
2470,6979-ZNSFF,0.74187464
2471,0315-LVCRK,0.54737425
2472,4822-NGOCH,0.7041583
2473,5649-ANRML,0.60826015
2474,4236-XPXAV,0.7571992
2475,8903-WMRNW,0.5419313
2476,5150-ITWWB,0.8618212
2477,7395-IGJOS,0.4477316
2478,0570-BFQHT,0.39103276
2479,8149-RSOUN,0.9108735
2480,5519-NPHVG,0.82749635
2481,9938-EKRGF,0.19892922
2482,7779-LGOVN,0.7454795
2483,3629-ZNKXA,0.58105046
2484,6818-DJXAA,0.6134124
2485,4132-KALRO,0.7540545
2486,3902-FOIGH,0.8298859
2487,6772-KSATR,0.77565986
2488,4210-QFJMF,0.7090977
2489,5828-AVIPD,0.3541144
2490,7786-WBJYI,0.65256727
2491,9643-AVVWI,0.5583149
2492,9885-CSMWE,0.8764268
2493,8058-JMEQO,0.754125
2494,0697-ZMSWS,0.8213706
2495,1513-XNPPH,0.6998851
2496,6015-VVHHE,0.82552105
2497,2545-EBUPK,0.840269
2498,0897-FEGMU,0.8777392
2499,9124-LHCJQ,0.865517
2500,4536-PLEQY,0.5353337
2501,0689-NKYLF,0.5968042
2502,5178-LMXOP,0.9163099
2503,7526-BEZQB,0.8912567
2504,5950-AAAGJ,0.3557575
2505,4951-UKAAQ,0.81971264
2506,4112-LUEIZ,0.63567215
2507,9919-KNPOO,0.637754
2508,5955-ERIHD,0.63508433
2509,7274-RTAPZ,0.87756824
2510,3834-XUIFC,0.75515217
2511,8414-MYSHR,0.75961846
2512,9402-ORRAH,0.57023895
2513,5569-KGJHX,0.68810457
2514,2916-BQZLN,0.47204697
2515,4706-AXVKM,0.7407355
2516,2254-DLXRI,0.8416119
2517,7594-RQHXR,0.8986717
2518,6331-EWIEB,0.6014401
2519,1624-NALOJ,0.8085622
2520,1670-SVOWZ,0.5619823
2521,2227-JRSJX,0.31060174
2522,6357-JJPQT,0.64644814
2523,6210-KBBPI,0.80773777
2524,0133-BMFZO,0.58761066
2525,2612-RANWT,0.870533
2526,4633-MKHYU,0.6052807
2527,6473-ULUHT,0.13872263
2528,6849-OYAMU,0.2973598
2529,4818-QIUFN,0.5171728
2530,5288-AHOUP,0.58214045
2531,6688-UZPWD,0.8525201
2532,1965-DDBWU,0.50088596
2533,9057-SIHCH,0.86596966
2534,3489-HHPFY,0.82990193
2535,2645-QTLMB,0.71528804
2536,4424-TKOPW,0.8528832
2537,4415-WNGVR,0.21159984
2538,7479-NITWS,0.7779589
2539,2959-MJHIC,0.71940565
2540,5960-WPXQM,0.8988242
2541,0684-AOSIH,0.8274963
2542,8800-JOOCF,0.6917964
2543,8337-UPOAQ,0.7454795
2544,1508-DFXCU,0.615641
2545,5914-DVBWJ,0.528414
2546,9773-PEQBZ,0.45356458
2547,6137-NICCO,0.70149195
2548,2656-TABEH,0.85331756
2549,3932-CMDTD,0.5106109
2550,0365-BZUWY,0.67118764
2551,5299-SJCZT,0.8803671
2552,2018-PZKMU,0.48528314
