,CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,Revenue,RevenueCluster,OverallScore,m6_Revenue,LTV_Cluster,Segment_High-Value,Segment_Low-Value,Segment_Mid-Value
350,17442.0,28,2,24,0,361.4,0,2,1425.029999999999,0,0,1,0
351,13477.0,19,2,17,0,317.58,0,2,938.55,0,0,1,0
352,15304.0,26,2,8,0,253.5,0,2,303.65,0,0,1,0
353,17646.0,27,2,45,0,744.66,0,2,0.0,0,0,1,0
354,15932.0,22,2,38,0,942.7500000000002,0,2,901.1500000000001,0,0,1,0
355,17374.0,26,2,28,0,495.7699999999999,0,2,0.0,0,0,1,0
356,15827.0,20,2,30,0,278.86,0,2,889.0999999999998,0,0,1,0
357,14543.0,22,2,50,0,733.4399999999998,0,2,1268.53,0,0,1,0
358,15606.0,30,2,22,0,911.48,0,2,596.2900000000001,0,0,1,0
359,15696.0,20,2,61,0,773.3400000000003,0,2,1093.6100000000001,0,0,1,0
360,13117.0,25,2,25,0,251.4399999999999,0,2,233.54000000000002,0,0,1,0
361,16621.0,23,2,17,0,490.7,0,2,322.78,0,0,1,0
362,13092.0,19,2,15,0,236.3,0,2,38.08,0,0,1,0
363,14586.0,34,2,27,0,134.15999999999997,0,2,0.0,0,0,1,0
364,14507.0,23,2,57,0,600.3099999999997,0,2,767.87,0,0,1,0
365,13026.0,28,2,6,0,243.71999999999997,0,2,491.9100000000001,0,0,1,0
366,13953.0,18,2,2,0,1250.0,0,2,1354.36,0,0,1,0
367,18183.0,25,2,44,0,600.5200000000001,0,2,0.0,0,0,1,0
368,16359.0,22,2,27,0,464.6099999999999,0,2,595.1800000000001,0,0,1,0
369,14064.0,19,2,33,0,686.6399999999999,0,2,501.6799999999999,0,0,1,0
370,16743.0,19,2,54,0,631.47,0,2,1130.0900000000006,0,0,1,0
371,16477.0,22,2,38,0,590.8000000000001,0,2,941.9499999999998,0,0,1,0
372,14077.0,33,2,26,0,199.60999999999999,0,2,299.81,0,0,1,0
373,16817.0,25,2,34,0,568.35,0,2,336.46999999999997,0,0,1,0
374,18149.0,23,2,14,0,549.68,0,2,62.400000000000006,0,0,1,0
375,17800.0,25,2,14,0,218.8,0,2,844.1600000000001,0,0,1,0
376,16807.0,23,2,37,0,651.83,0,2,469.75999999999993,0,0,1,0
377,13499.0,25,2,23,0,454.59,0,2,692.3700000000001,0,0,1,0
378,15106.0,19,2,53,0,778.4499999999998,0,2,629.2799999999999,0,0,1,0
379,18144.0,20,2,17,0,945.5999999999999,0,2,1051.1,0,0,1,0
380,16297.0,20,2,23,0,275.4000000000001,0,2,0.0,0,0,1,0
381,12868.0,25,2,47,0,685.7899999999998,0,2,248.06000000000006,0,0,1,0
382,15381.0,21,2,8,0,596.85,0,2,0.0,0,0,1,0
383,17460.0,33,2,15,0,248.83000000000004,0,2,1.4210854715202004e-14,0,0,1,0
384,13623.0,17,2,49,0,395.92,0,2,140.42000000000002,0,0,1,0
385,15433.0,21,2,41,0,533.2999999999998,0,2,-115.42999999999999,0,0,1,0
386,13394.0,22,2,40,0,621.5699999999999,0,2,1075.3700000000001,0,0,1,0
387,12948.0,22,2,53,0,886.26,0,2,1167.44,0,0,1,0
388,15898.0,28,2,11,0,477.1,0,2,0.0,0,0,1,0
389,13725.0,33,2,22,0,289.92,0,2,95.81000000000003,0,0,1,0
390,12843.0,21,2,48,0,627.06,0,2,1053.7,0,0,1,0
391,14659.0,25,2,40,0,390.16000000000014,0,2,1195.4999999999998,0,0,1,0
392,17849.0,26,2,11,0,260.70000000000005,0,2,0.0,0,0,1,0
393,16791.0,21,2,60,0,320.76999999999987,0,2,1130.1300000000003,0,0,1,0
394,17705.0,23,2,15,0,221.0,0,2,1205.8199999999995,0,0,1,0
395,13475.0,25,2,56,0,961.3600000000001,0,2,153.3,0,0,1,0
396,17262.0,34,2,8,0,686.5000000000001,0,2,298.0,0,0,1,0
397,16943.0,19,2,12,0,365.7,0,2,0.0,0,0,1,0
398,18239.0,26,2,36,0,643.0900000000001,0,2,0.0,0,0,1,0
399,15815.0,20,2,19,0,1394.0800000000002,0,2,706.5199999999999,0,0,1,0
400,14107.0,28,2,41,0,853.99,0,2,1228.1499999999999,0,0,1,0
401,13743.0,25,2,13,0,353.15999999999997,0,2,711.2299999999999,0,0,1,0
402,18078.0,25,2,29,0,336.13,0,2,0.0,0,0,1,0
403,17765.0,18,2,44,0,262.55,0,2,109.33000000000001,0,0,1,0
404,14766.0,21,2,61,0,985.8100000000001,0,2,884.6400000000004,0,0,1,0
405,14021.0,19,2,18,0,501.70000000000005,0,2,130.2,0,0,1,0
406,13037.0,26,2,33,0,577.3199999999999,0,2,303.75,0,0,1,0
407,17874.0,32,2,41,0,535.5000000000001,0,2,122.75999999999999,0,0,1,0
408,17398.0,18,2,31,0,528.4499999999999,0,2,124.93,0,0,1,0
409,15906.0,27,2,65,0,637.2600000000004,0,2,884.5299999999999,0,0,1,0
410,12888.0,21,2,7,0,313.77,0,2,0.0,0,0,1,0
411,15373.0,18,2,40,0,291.74999999999983,0,2,878.63,0,0,1,0
412,16949.0,26,2,17,0,431.3300000000001,0,2,573.48,0,0,1,0
413,13047.0,27,2,42,0,831.1000000000003,0,2,1425.4200000000005,0,0,1,0
414,16398.0,33,2,64,0,1150.0500000000002,0,2,481.1,0,0,1,0
415,16698.0,34,2,5,0,1998.0,0,2,0.0,0,0,1,0
416,18037.0,32,2,9,0,21.270000000000003,0,2,9.2,0,0,1,0
417,13184.0,35,2,54,0,511.2900000000001,0,2,924.9799999999997,0,0,1,0
418,17629.0,22,2,48,0,367.54000000000013,0,2,868.4800000000001,0,0,1,0
419,15223.0,33,2,32,0,454.9000000000001,0,2,0.0,0,0,1,0
420,17886.0,18,2,47,0,396.2600000000001,0,2,503.35,0,0,1,0
421,17470.0,25,2,31,0,444.71,0,2,501.96,0,0,1,0
422,15145.0,34,2,41,0,724.03,0,2,312.34,0,0,1,0
423,14403.0,24,2,23,0,926.5100000000001,0,2,499.79999999999995,0,0,1,0
424,13731.0,27,2,38,0,610.5899999999999,0,2,0.0,0,0,1,0
425,15235.0,25,2,46,0,786.57,0,2,0.0,0,0,1,0
426,16043.0,19,2,14,0,368.64,0,2,97.5,0,0,1,0
427,17869.0,23,2,12,0,96.64000000000001,0,2,117.22000000000001,0,0,1,0
428,15038.0,23,2,46,0,274.9299999999999,0,2,264.22999999999996,0,0,1,0
429,16188.0,34,2,39,0,565.77,0,2,416.09,0,0,1,0
430,14311.0,32,2,27,0,229.71000000000004,0,2,0.0,0,0,1,0
431,14541.0,21,2,7,0,173.10000000000002,0,2,447.90000000000003,0,0,1,0
432,14273.0,25,2,12,0,218.70000000000002,0,2,341.2700000000001,0,0,1,0
433,15134.0,21,2,14,0,239.44999999999996,0,2,1148.5400000000002,0,0,1,0
434,15147.0,26,2,29,0,608.65,0,2,0.0,0,0,1,0
435,18178.0,27,2,34,0,458.48999999999995,0,2,480.9700000000002,0,0,1,0
436,12853.0,22,2,23,0,451.65,0,2,1019.1000000000001,0,0,1,0
437,14198.0,33,2,14,0,173.40000000000003,0,2,498.2999999999999,0,0,1,0
438,16806.0,28,2,37,0,414.3699999999999,0,2,387.1199999999997,0,0,1,0
439,18094.0,26,2,22,0,1272.48,0,2,1240.1000000000004,0,0,1,0
440,13220.0,27,2,16,0,559.69,0,2,259.6,0,0,1,0
441,18219.0,22,2,24,0,427.94,0,2,865.09,0,0,1,0
442,15508.0,26,2,54,0,629.11,0,2,371.15999999999997,0,0,1,0
443,16654.0,28,2,16,0,268.15,0,2,99.42,0,0,1,0
444,13141.0,21,2,58,0,876.4599999999998,0,2,987.7200000000001,0,0,1,0
445,12947.0,28,2,35,0,424.62000000000006,0,2,536.8199999999999,0,0,1,0
446,17548.0,25,2,10,0,0.0,0,2,0.0,0,0,1,0
447,16103.0,34,2,16,0,534.46,0,2,878.6800000000002,0,0,1,0
448,14776.0,25,2,25,0,516.24,0,2,1120.980000000001,0,0,1,0
449,17115.0,33,2,19,0,300.0700000000001,0,2,282.1500000000001,0,0,1,0
450,16163.0,32,2,2,0,0.0,0,2,0.0,0,0,1,0
451,17670.0,35,2,11,0,205.7,0,2,0.0,0,0,1,0
452,16834.0,35,2,24,0,413.46000000000004,0,2,0.0,0,0,1,0
453,16456.0,35,2,23,0,339.93,0,2,581.7600000000001,0,0,1,0
454,17090.0,35,2,4,0,187.04999999999998,0,2,1168.7599999999998,0,0,1,0
455,16442.0,35,2,56,0,285.37,0,2,0.0,0,0,1,0
456,16942.0,27,2,70,0,577.9599999999999,0,2,1316.150000000001,0,0,1,0
457,17277.0,35,2,17,0,348.33000000000004,0,2,0.0,0,0,1,0
458,16823.0,35,2,38,0,358.37999999999994,0,2,0.0,0,0,1,0
459,16203.0,35,2,9,0,147.6,0,2,274.59999999999997,0,0,1,0
460,17854.0,34,2,12,0,111.76,0,2,199.5,0,0,1,0
461,17692.0,28,2,8,0,162.0,0,2,117.47999999999999,0,0,1,0
462,18220.0,27,2,4,0,297.78000000000003,0,2,0.0,0,0,1,0
463,14078.0,21,2,19,0,277.68999999999994,0,2,465.38999999999993,0,0,1,0
464,17436.0,34,2,4,0,122.39999999999999,0,2,0.0,0,0,1,0
465,16965.0,34,2,26,0,201.19,0,2,0.0,0,0,1,0
466,15891.0,34,2,62,0,524.52,0,2,0.0,0,0,1,0
467,17187.0,34,2,10,0,203.95,0,2,0.0,0,0,1,0
468,13637.0,34,2,64,0,422.59999999999997,0,2,387.9,0,0,1,0
469,16755.0,34,2,67,0,592.41,0,2,576.16,0,0,1,0
470,17991.0,32,2,5,0,93.35,0,2,0.0,0,0,1,0
471,16418.0,33,2,18,0,145.91000000000003,0,2,529.36,0,0,1,0
472,16099.0,33,2,19,0,318.3,0,2,413.6000000000001,0,0,1,0
473,16637.0,33,2,16,0,303.61999999999995,0,2,820.9699999999998,0,0,1,0
474,14240.0,33,2,10,0,226.85000000000002,0,2,663.4900000000002,0,0,1,0
475,15143.0,33,2,14,0,259.45,0,2,0.0,0,0,1,0
476,13229.0,33,2,10,0,160.95,0,2,0.0,0,0,1,0
477,14973.0,33,2,5,0,654.6,0,2,659.85,0,0,1,0
478,14271.0,33,2,10,0,112.32000000000002,0,2,0.0,0,0,1,0
479,17720.0,33,2,16,0,430.37999999999994,0,2,663.5600000000001,0,0,1,0
480,15952.0,33,2,14,0,232.65000000000003,0,2,573.9199999999998,0,0,1,0
481,16227.0,26,2,7,0,308.32000000000005,0,2,0.0,0,0,1,0
482,17893.0,33,2,16,0,112.25000000000004,0,2,0.0,0,0,1,0
483,14022.0,33,2,28,0,440.0,0,2,0.0,0,0,1,0
484,15210.0,32,2,20,0,331.18,0,2,0.0,0,0,1,0
485,13085.0,32,2,7,0,-143.7,0,2,137.98,0,0,1,0
486,16370.0,32,2,63,0,275.5399999999999,0,2,1045.0200000000002,0,0,1,0
487,15708.0,25,2,32,0,435.95000000000005,0,2,1277.6399999999999,0,0,1,0
488,14304.0,30,2,17,0,383.45000000000005,0,2,0.0,0,0,1,0
489,13301.0,30,2,21,0,153.85999999999999,0,2,290.32000000000005,0,0,1,0
490,16634.0,30,2,1,0,53.1,0,2,0.0,0,0,1,0
491,15376.0,30,2,59,0,654.1700000000002,0,2,579.1900000000002,0,0,1,0
492,15407.0,30,2,38,0,164.86,0,2,726.58,0,0,1,0
493,14655.0,30,2,14,0,810.5600000000001,0,2,758.7600000000001,0,0,1,0
494,16055.0,28,2,8,0,134.8,0,2,0.0,0,0,1,0
495,18062.0,28,2,15,0,316.12000000000006,0,2,234.6,0,0,1,0
496,14149.0,20,2,40,0,259.43000000000006,0,2,0.0,0,0,1,0
497,17501.0,28,2,18,0,288.59999999999997,0,2,0.0,0,0,1,0
498,17422.0,25,2,19,0,287.02,0,2,1300.2099999999998,0,0,1,0
499,12891.0,28,2,1,0,204.00000000000003,0,2,85.0,0,0,1,0
500,15048.0,28,2,38,0,157.75,0,2,124.12,0,0,1,0
501,13282.0,19,2,15,0,342.15,0,2,705.6899999999999,0,0,1,0
502,15656.0,28,2,4,0,63.910000000000004,0,2,441.64,0,0,1,0
503,15582.0,28,2,22,0,303.61000000000007,0,2,379.3,0,0,1,0
504,16230.0,28,2,19,0,275.92999999999995,0,2,266.1,0,0,1,0
505,18146.0,27,2,4,0,76.65,0,2,83.70000000000002,0,0,1,0
506,15976.0,27,2,50,0,209.98999999999998,0,2,220.94999999999996,0,0,1,0
507,16539.0,27,2,8,0,306.35999999999996,0,2,0.0,0,0,1,0
508,14307.0,27,2,28,0,424.41999999999996,0,2,1300.7399999999998,0,0,1,0
509,13012.0,19,2,17,0,325.02,0,2,609.33,0,0,1,0
510,12886.0,20,2,51,0,747.6899999999999,0,2,603.4,0,0,1,0
511,15527.0,27,2,20,0,319.74,0,2,1448.7800000000009,0,0,1,0
512,18065.0,27,2,23,0,397.68000000000006,0,2,801.4600000000002,0,0,1,0
513,17974.0,27,2,21,0,172.76999999999995,0,2,568.0199999999999,0,0,1,0
514,13524.0,27,2,9,0,159.20000000000002,0,2,520.9800000000001,0,0,1,0
515,16610.0,27,2,6,0,75.66,0,2,0.0,0,0,1,0
516,17394.0,27,2,4,0,203.86999999999995,0,2,0.0,0,0,1,0
517,16094.0,20,2,18,0,240.39999999999995,0,2,826.1299999999999,0,0,1,0
518,14173.0,27,2,11,0,114.04,0,2,336.80000000000007,0,0,1,0
519,14948.0,27,2,13,0,278.4,0,2,788.1699999999998,0,0,1,0
520,12836.0,27,2,62,0,814.7099999999998,0,2,951.4599999999999,0,0,1,0
521,17384.0,26,2,3,0,227.65,0,2,108.75,0,0,1,0
522,14867.0,26,2,16,0,313.4,0,2,96.14,0,0,1,0
523,16990.0,26,2,1,0,179.0,0,2,0.0,0,0,1,0
524,13873.0,26,2,7,0,108.95,0,2,159.20000000000002,0,0,1,0
525,16109.0,26,2,15,0,296.88,0,2,0.0,0,0,1,0
526,14340.0,26,2,6,0,134.7,0,2,0.0,0,0,1,0
527,17429.0,26,2,17,0,186.85999999999999,0,2,325.26000000000005,0,0,1,0
528,13711.0,26,2,13,0,252.06000000000003,0,2,0.0,0,0,1,0
529,16027.0,26,2,3,0,116.94999999999999,0,2,417.95000000000005,0,0,1,0
530,14553.0,26,2,16,0,110.38,0,2,546.9499999999999,0,0,1,0
531,16714.0,26,2,1,0,15.0,0,2,0.0,0,0,1,0
532,16457.0,26,2,9,0,208.36,0,2,0.0,0,0,1,0
533,14199.0,26,2,2,0,185.39999999999998,0,2,0.0,0,0,1,0
534,15841.0,26,2,17,0,281.65999999999997,0,2,595.84,0,0,1,0
535,13888.0,26,2,20,0,239.52000000000004,0,2,366.11,0,0,1,0
536,14423.0,26,2,3,0,265.2,0,2,0.0,0,0,1,0
537,15759.0,26,2,1,0,68.0,0,2,0.0,0,0,1,0
538,14697.0,25,2,22,0,188.60999999999996,0,2,0.0,0,0,1,0
539,13867.0,25,2,8,0,138.85000000000002,0,2,876.4400000000002,0,0,1,0
540,17624.0,25,2,25,0,400.29999999999995,0,2,443.18000000000006,0,0,1,0
541,14393.0,25,2,5,0,67.94999999999999,0,2,0.0,0,0,1,0
542,17578.0,25,2,5,0,143.45999999999998,0,2,-18.72,0,0,1,0
543,16153.0,25,2,12,0,186.89999999999998,0,2,1422.3200000000002,0,0,1,0
544,15062.0,25,2,21,0,353.06,0,2,173.82,0,0,1,0
545,15668.0,25,2,1,0,76.32000000000001,0,2,0.0,0,0,1,0
546,16748.0,25,2,15,0,300.40000000000003,0,2,605.6999999999998,0,0,1,0
547,16319.0,25,2,3,0,404.40000000000003,0,2,0.0,0,0,1,0
548,15757.0,25,2,16,0,261.36,0,2,453.05999999999995,0,0,1,0
549,17174.0,25,2,4,0,59.9,0,2,0.0,0,0,1,0
550,18227.0,25,2,5,0,93.75,0,2,0.0,0,0,1,0
551,17516.0,25,2,25,0,127.38,0,2,312.8699999999999,0,0,1,0
552,18235.0,25,2,29,0,430.4600000000001,0,2,1366.0200000000007,0,0,1,0
553,17604.0,25,2,36,0,173.12,0,2,0.0,0,0,1,0
554,13741.0,18,2,9,0,160.86,0,2,505.46999999999986,0,0,1,0
555,15258.0,25,2,16,0,315.66,0,2,307.5,0,0,1,0
556,15552.0,25,2,17,0,90.12,0,2,0.0,0,0,1,0
557,18170.0,25,2,11,0,304.2099999999999,0,2,676.1,0,0,1,0
558,13723.0,24,2,6,0,199.85000000000002,0,2,0.0,0,0,1,0
559,15227.0,23,2,13,0,251.75,0,2,342.5799999999999,0,0,1,0
560,17002.0,23,2,13,0,480.4600000000001,0,2,494.26000000000005,0,0,1,0
561,15561.0,23,2,7,0,265.75,0,2,456.98999999999995,0,0,1,0
562,14959.0,23,2,23,0,243.72000000000006,0,2,262.59000000000003,0,0,1,0
563,18142.0,18,2,10,0,280.37999999999994,0,2,734.52,0,0,1,0
564,13642.0,23,2,66,0,354.7999999999999,0,2,0.0,0,0,1,0
565,15059.0,23,2,41,0,199.11,0,2,763.7500000000002,0,0,1,0
566,15117.0,23,2,8,0,312.4,0,2,1237.73,0,0,1,0
567,13561.0,23,2,14,0,141.86,0,2,0.0,0,0,1,0
568,15704.0,23,2,47,0,938.8499999999998,0,2,1354.7700000000004,0,0,1,0
569,13313.0,23,2,14,0,302.44,0,2,945.5799999999997,0,0,1,0
570,15421.0,23,2,25,0,444.3,0,2,211.00000000000003,0,0,1,0
571,16232.0,23,2,19,0,366.4699999999999,0,2,616.7599999999999,0,0,1,0
572,14224.0,23,2,41,0,251.01999999999992,0,2,554.7999999999998,0,0,1,0
573,15518.0,23,2,43,0,356.9199999999999,0,2,938.9700000000003,0,0,1,0
574,17323.0,23,2,40,0,150.63000000000002,0,2,616.67,0,0,1,0
575,17410.0,23,2,15,0,302.4,0,2,912.3199999999999,0,0,1,0
576,13835.0,23,2,21,0,328.4500000000001,0,2,506.11999999999995,0,0,1,0
577,15312.0,23,2,13,0,318.16,0,2,316.95,0,0,1,0
578,13427.0,22,2,9,0,214.50000000000003,0,2,368.09999999999997,0,0,1,0
579,14353.0,22,2,6,0,90.6,0,2,0.0,0,0,1,0
580,13003.0,22,2,4,0,59.050000000000004,0,2,90.0,0,0,1,0
581,16756.0,22,2,13,0,239.4,0,2,0.0,0,0,1,0
582,14188.0,22,2,11,0,362.90000000000003,0,2,1281.71,0,0,1,0
583,15673.0,22,2,46,0,815.7800000000001,0,2,1095.29,0,0,1,0
584,18120.0,22,2,17,0,111.14999999999999,0,2,0.0,0,0,1,0
585,14699.0,22,2,8,0,109.12999999999998,0,2,0.0,0,0,1,0
586,16503.0,21,2,16,0,251.6,0,2,338.54,0,0,1,0
587,12821.0,21,2,6,0,92.72,0,2,0.0,0,0,1,0
588,17033.0,21,2,6,0,300.3,0,2,422.03999999999996,0,0,1,0
589,16668.0,21,2,5,0,71.82,0,2,184.14,0,0,1,0
590,15797.0,21,2,1,0,330.0,0,2,367.2,0,0,1,0
591,17218.0,21,2,19,0,172.95,0,2,903.45,0,0,1,0
592,13055.0,21,2,22,0,344.85999999999996,0,2,857.0999999999998,0,0,1,0
593,16841.0,21,2,18,0,319.12000000000006,0,2,1138.1199999999997,0,0,1,0
594,13320.0,18,2,39,0,466.61,0,2,1025.0900000000001,0,0,1,0
595,16357.0,21,2,7,0,137.9,0,2,520.98,0,0,1,0
596,15865.0,21,2,16,0,313.93,0,2,581.2,0,0,1,0
597,17597.0,21,2,55,0,2044.3700000000003,0,2,0.0,0,0,1,0
598,16306.0,21,2,3,0,37.8,0,2,0.0,0,0,1,0
599,13242.0,21,2,5,0,104.0,0,2,166.4,0,0,1,0
600,14288.0,20,2,17,0,413.85,0,2,0.0,0,0,1,0
601,15063.0,21,2,5,0,370.79999999999995,0,2,0.0,0,0,1,0
602,16431.0,21,2,33,0,298.88,0,2,0.0,0,0,1,0
603,14591.0,21,2,45,0,250.21999999999994,0,2,1196.9200000000003,0,0,1,0
604,13990.0,21,2,16,0,311.3,0,2,0.0,0,0,1,0
605,13487.0,20,2,13,0,215.64999999999998,0,2,166.6,0,0,1,0
606,16143.0,20,2,20,0,361.3200000000001,0,2,375.18999999999994,0,0,1,0
607,16229.0,20,2,12,0,358.20000000000005,0,2,652.3999999999997,0,0,1,0
608,14920.0,20,2,57,0,977.77,0,2,0.0,0,0,1,0
609,17489.0,20,2,16,0,208.56000000000003,0,2,168.08,0,0,1,0
610,13404.0,20,2,9,0,217.80999999999997,0,2,0.0,0,0,1,0
611,15079.0,20,2,20,0,386.37,0,2,0.0,0,0,1,0
612,16644.0,20,2,54,0,722.4099999999997,0,2,111.36999999999999,0,0,1,0
613,13052.0,20,2,18,0,348.15000000000003,0,2,0.0,0,0,1,0
614,18133.0,19,2,2,0,715.4999999999999,0,2,0.0,0,0,1,0
615,17664.0,20,2,23,0,326.19000000000005,0,2,278.45,0,0,1,0
616,15732.0,20,2,9,0,156.01999999999998,0,2,0.0,0,0,1,0
617,17888.0,20,2,6,0,56.65,0,2,346.99999999999994,0,0,1,0
618,14649.0,20,2,49,0,584.2199999999999,0,2,319.08,0,0,1,0
619,14748.0,20,2,19,0,300.71000000000004,0,2,644.6199999999999,0,0,1,0
620,17889.0,19,2,9,0,102.02,0,2,0.0,0,0,1,0
621,13235.0,19,2,59,0,101.16999999999973,0,2,0.0,0,0,1,0
622,14883.0,19,2,19,0,310.56,0,2,446.08000000000004,0,0,1,0
623,12976.0,19,2,22,0,738.6,0,2,0.0,0,0,1,0
624,18245.0,19,2,37,0,501.38,0,2,366.5199999999999,0,0,1,0
625,16244.0,19,2,28,0,466.12,0,2,0.0,0,0,1,0
626,14233.0,19,2,5,0,328.15000000000003,0,2,488.40999999999997,0,0,1,0
627,14681.0,19,2,5,0,393.95,0,2,105.0,0,0,1,0
628,14421.0,19,2,15,0,455.18,0,2,357.92999999999995,0,0,1,0
629,14988.0,19,2,40,0,334.54,0,2,0.0,0,0,1,0
630,13837.0,19,2,10,0,157.54,0,2,0.0,0,0,1,0
631,15489.0,19,2,23,0,348.26,0,2,741.7699999999998,0,0,1,0
632,16006.0,19,2,8,0,101.39999999999999,0,2,0.0,0,0,1,0
633,16184.0,19,2,9,0,148.22,0,2,1007.3199999999998,0,0,1,0
634,17388.0,19,2,1,0,381.6,0,2,496.36000000000007,0,0,1,0
635,17932.0,19,2,42,0,589.0099999999998,0,2,742.5600000000002,0,0,1,0
636,18221.0,19,2,15,0,234.47,0,2,798.8399999999999,0,0,1,0
637,14853.0,19,2,3,0,214.5,0,2,261.3,0,0,1,0
638,17667.0,19,2,25,0,428.62000000000006,0,2,698.8399999999999,0,0,1,0
639,17658.0,19,2,9,0,317.59999999999997,0,2,168.28,0,0,1,0
640,17764.0,18,2,19,0,261.96999999999997,0,2,556.8499999999999,0,0,1,0
641,14651.0,18,2,60,0,416.31999999999994,0,2,238.28,0,0,1,0
642,13601.0,18,2,42,0,373.2,0,2,320.11999999999995,0,0,1,0
643,17970.0,18,2,31,0,582.5899999999999,0,2,0.0,0,0,1,0
644,12857.0,18,2,12,0,304.8,0,2,0.0,0,0,1,0
645,16660.0,18,2,1,0,101.76,0,2,426.09000000000003,0,0,1,0
646,15826.0,18,2,28,0,720.0000000000001,0,2,929.3599999999999,0,0,1,0
647,15907.0,18,2,58,0,251.17999999999992,0,2,278.33999999999986,0,0,1,0
648,14873.0,18,2,28,0,519.68,0,2,0.0,0,0,1,0
649,17655.0,17,2,13,0,306.0,0,2,1036.2399999999998,0,0,1,0
650,16462.0,91,0,1,0,34.0,0,0,68.0,0,0,1,0
651,16078.0,91,0,1,0,79.2,0,0,0.0,0,0,1,0
652,15709.0,91,0,6,0,133.25,0,0,0.0,0,0,1,0
653,12933.0,91,0,9,0,109.49999999999999,0,0,496.77999999999986,0,0,1,0
654,14506.0,91,0,38,0,297.15999999999997,0,0,1445.3100000000015,0,0,1,0
655,15319.0,91,0,16,0,204.5,0,0,0.0,0,0,1,0
656,16212.0,89,0,32,0,489.0,0,0,192.19,0,0,1,0
657,15257.0,89,0,8,0,232.14999999999998,0,0,0.0,0,0,1,0
658,17027.0,91,0,4,0,-28.5,0,0,446.41,0,0,1,0
659,14656.0,91,0,29,0,133.11,0,0,157.94000000000003,0,0,1,0
660,13884.0,85,0,11,0,189.95000000000002,0,0,344.25,0,0,1,0
661,15456.0,91,0,34,0,204.0,0,0,0.0,0,0,1,0
662,13110.0,64,0,59,0,460.93999999999994,0,0,756.1799999999998,0,0,1,0
663,13166.0,90,0,42,0,414.69999999999993,0,0,0.0,0,0,1,0
664,13497.0,90,0,10,0,194.55,0,0,0.0,0,0,1,0
665,15733.0,90,0,10,0,162.3,0,0,0.0,0,0,1,0
666,12834.0,90,0,18,0,312.38,0,0,0.0,0,0,1,0
667,12913.0,90,0,4,0,134.97,0,0,1082.1399999999999,0,0,1,0
668,13722.0,90,0,46,0,1463.4700000000005,0,0,905.6900000000002,0,0,1,0
669,17048.0,85,0,26,0,488.4100000000001,0,0,124.99999999999999,0,0,1,0
670,15067.0,90,0,35,0,848.05,0,0,896.7099999999999,0,0,1,0
671,15641.0,68,0,62,0,997.0100000000002,0,0,581.8200000000002,0,0,1,0
672,14473.0,90,0,1,0,85.0,0,0,149.34000000000003,0,0,1,0
673,15643.0,90,0,23,0,337.1,0,0,310.30000000000007,0,0,1,0
674,16792.0,90,0,12,0,110.38000000000001,0,0,0.0,0,0,1,0
675,15031.0,90,0,24,0,150.82999999999998,0,0,341.7800000000001,0,0,1,0
676,15636.0,90,0,8,0,306.7,0,0,418.06000000000006,0,0,1,0
677,12873.0,90,0,4,0,374.0,0,0,0.0,0,0,1,0
678,17923.0,90,0,1,0,207.50000000000003,0,0,0.0,0,0,1,0
679,14657.0,89,0,15,0,98.36999999999999,0,0,323.82,0,0,1,0
680,13410.0,71,0,6,0,148.54999999999998,0,0,598.4200000000001,0,0,1,0
681,13093.0,74,0,10,0,262.54999999999995,0,0,0.0,0,0,1,0
682,17063.0,89,0,1,0,-9.95,0,0,1113.82,0,0,1,0
683,17738.0,89,0,41,0,779.9199999999998,0,0,1083.4299999999996,0,0,1,0
684,16573.0,89,0,3,0,-10.25,0,0,366.03,0,0,1,0
685,16473.0,89,0,1,0,-1.25,0,0,98.3,0,0,1,0
686,16571.0,89,0,29,0,436.68,0,0,947.0500000000002,0,0,1,0
687,14483.0,89,0,9,0,137.10000000000002,0,0,-7.9,0,0,1,0
688,15087.0,89,0,15,0,306.94,0,0,0.0,0,0,1,0
689,15053.0,89,0,20,0,222.64999999999998,0,0,255.95,0,0,1,0
690,14276.0,89,0,8,0,-76.3,0,0,754.4899999999999,0,0,1,0
691,16159.0,89,0,14,0,348.2000000000001,0,0,0.0,0,0,1,0
692,17995.0,89,0,2,0,76.1,0,0,0.0,0,0,1,0
693,14744.0,89,0,1,0,-2.95,0,0,171.95,0,0,1,0
694,17789.0,89,0,14,0,225.9,0,0,0.0,0,0,1,0
695,13476.0,82,0,31,0,706.8999999999999,0,0,385.87,0,0,1,0
696,15393.0,88,0,8,0,124.10000000000001,0,0,107.76,0,0,1,0
697,13959.0,88,0,18,0,122.7,0,0,260.76,0,0,1,0
698,15611.0,64,0,5,0,211.35,0,0,1252.7900000000004,0,0,1,0
699,13715.0,88,0,8,0,137.49,0,0,0.0,0,0,1,0
700,13931.0,88,0,20,0,378.21000000000004,0,0,852.7200000000005,0,0,1,0
701,13382.0,88,0,15,0,222.99,0,0,0.0,0,0,1,0
702,14570.0,88,0,29,0,218.05999999999992,0,0,0.0,0,0,1,0
703,14466.0,88,0,8,0,332.4,0,0,1236.7500000000002,0,0,1,0
704,13557.0,88,0,16,0,240.68,0,0,343.37999999999994,0,0,1,0
705,14779.0,88,0,6,0,38.0,0,0,0.0,0,0,1,0
